DRC,19-05-2026,"Twenty-seven samples from new suspected cases were received and all 27 were analysed, with zero re-sampling analysed. There were 18 confirmed cases of the day, with 3 cases under verification. Forty samples were pending analysis at the Ituri laboratory, and 54 samples from another location were awaiting shipment to the same laboratory."
DRC,06-06-2026,"Ninety-four samples were collected and analysed, with a positivity rate of 28.7% (27 positive). An additional 6 samples were collected and analysed, none of which were positive for Ebola Virus Disease (EVD). A total of 193 results were pending due to a lack of reagents."
DRC,01-07-2026,"230 samples collected; 54 positive (Ituri 50, North Kivu 4)."
DRC,05-07-2026,250 samples collected and analyzed nationally; positivity rate of 25.2% (63 confirmed).
DRC,06-07-2026,"252 samples collected and analyzed (84 positive), with additional samples pending in South Kivu."
DRC,08-07-2026,157 samples in Ituri (19.1% positivity). 113 in Nord-Kivu (2.7% positivity). 2 in Sud-Kivu (under analysis).
DRC,13-07-2026,"328 samples analysed (229 Ituri, 99 Nord-Kivu). 47 positive (42 Ituri, 5 Nord-Kivu). Positivity: 18.3% Ituri, 6.5% Nord-Kivu. Backlog remains."
DRC,15-07-2026,"318 samples tested nationwide; 51 positive; positivity rates: Ituri 22.0%, North Kivu 7.8%."
DRC,17-07-2026,Lab equipment received at Logo; diagnostic capacity strengthening ongoing for Logo and Mambasa.
DRC,18-07-2026,Lab supplies deployed to Mahagi for MVE-B lab installation; 53 samples from Haut-Uele and 6 from Tshopo under analysis.
DRC,20-07-2026,"Diagnostic laboratory installed in Logo health zone; 113 samples tested in Ituri, 42 positive; 126 in North Kivu, 8 positive."
DRC,22-07-2026,221 samples tested in Ituri (73 positive); 178 in North Kivu (18 positive); 12 in Haut-Uele (6 positive).
DRC,23-07-2026,155 samples tested in Ituri (51 positive); 120 in North Kivu (15 positive); lab installed at Kasenyi with 2 RadiOne machines.
DRC,25-07-2026,"224 samples tested in Ituri (115 positive, 51.3%); 135 in North Kivu (7 positive); 10 in Haut-Uele (2 positive); 5 in Tshopo (all negative)."
DRC,26-07-2026,"186 samples tested in Ituri (53 positive, 28.4%); 113 in North Kivu (8 positive); 8 in Haut-Uele (1 positive); 5 in Tshopo (all negative)."
DRC,27-07-2026,"206 samples tested in Ituri (87 positive, 42.2%); 100 in North Kivu (11 positive); no samples from Haut-Uele."
DRC,01-08-2026,"290 samples tested in Ituri (67 positive, 23.1%); 153 in North Kivu (22 positive); 19 in Haut-Uele (4 positive); 5 in South Kivu (all negative)."
DRC,02-08-2026,"210 samples tested in Ituri (53 positive, 25.2%); 132 in North Kivu (18 positive); 4 in Haut-Uele (1 positive); 1 in South Kivu (negative)."
DRC,03-08-2026,"275 samples tested in Ituri (64 positive, 23.3%); 106 in North Kivu (14 positive); 2 post-mortem positives in Haut-Uele; 5 negative in South Kivu."
DRC,04-08-2026,"251 samples tested in Ituri (91 positive, 36.8%); 98 in North Kivu (10 positive); 4 positive in Haut-Uele; 16 negative in South Kivu."
