Aketi,0.000332727821489995
Ango,6.21375378538767e-05
Bili (Bas-Uele),7.08666148718115e-05
Bondo,0.000759845010229205
Buta,0.00117797458511948
Ganga,0.000528749960400382
Likati,0.000246823452339061
Monga,0.00029529951048973
Poko,0.000199882493916972
Titule,9.80275857577415e-05
Viadana,0.000301219362386928
Aba,0.00031003861808374
Boma Mangbetu,0.000124228276289605
Doruma,6.37156556520041e-05
Dungu,0.000572309198856003
Faradje,1.61486355467889e-05
Gombari,0.000390301139161108
Isiro,0.00547082881815673
Niangara,0.000213911609576165
Pawa,0.00149682138321494
Rungu,0.000307361712932504
Wamba,0.000543443868684317
Makoro,0.00023705320459769
Watsa,0.00265305943642349
Basankusu,0.00052653036626761
Bikoro,0.000520594678424973
Bolenge,0.00118571200846558
Bolomba,5.06122269535212e-05
Bomongo,0.000387161124946643
Djombo,0.000152269268218947
Iboko,0.00022506415941322
Ingende,0.000131012057613919
Irebu,0.000971491915552622
Lilanga Bobangi,3.5912438311081e-05
Lotumbe,0
Lukolela,0.000979226754286741
Makanza,0.000495959231897799
Mampoko,0
Mbandaka,0.0082867898370675
Monieka,2.64948525286082e-05
Ntondo,3.92778343619518e-05
Wangata,0.0510321580260521
Kambove,0.00541750859726195
Kapolowe,0.00452451150819105
Kikula,0.283931142284519
Kilela Balanda,3.97635803875277e-05
Likasi,0.384967809991165
Mitwaba,0.000298996930457491
Mufunga Sampwe,0.000216157669080041
Panda,0.152543042246583
Kafubu,0.000221596609272518
Kamalondo,1
Kampemba,0.755116361106979
Kasenga,0.000756621012117511
Kashobwe,0.000768906462243387
Katuba,0.959482744237797
Kenya,0.135469198913655
Kilwa,0.00121492124938019
Kipushi,0.0104755130672463
Kisanga,0.150852510808968
Kowe,0.649559084005976
Lubumbashi,0.281975788364058
Lukafu,6.22361997687161e-05
Mumbunda,0.405590661674703
Pweto,0.000551255043578362
Ruashi,0.326502267538975
Sakania,0.00207923065809577
Tshamilemba,0.953950190113727
Vangu,0.221617023113793
Bukama,0.00132343819531142
Butumba,0.000321580432585008
Kabondo Dianda,0.00123396028316572
Kinkondja,0.00156775781584206
Lwamba,4.04853216675873e-05
Malemba Nkulu,0.00521566902359812
Mukanga,0.00237104289579696
Mulongo,0.00130312675742714
Baka,0.00809001233955538
Kabongo,0.00153531876094177
Kamina,0.00236779490900218
Kaniama,0.000687241806638882
Kayamba,9.61191642112409e-05
Kinda,9.95846798732744e-05
Kitenge,0.00042564886488549
Songa,0.000140668205951023
Adi,0.00112612179672588
Adja,0.000134665376709354
Angumu,0.00238747057945132
Ariwara,0.0121037713253246
Aru,0.00927352623356065
Aungba,0
Biringi,0
Kambala,0
Laybo,0
Logo,0.00308867898180507
Mahagi,0.00459651702196146
Nyarambe,0.00329024383542639
Rimba,0.000997597741764445
Bambu,0.000409602402215714
Boga,0
Bunia,0.167122096850498
Damas,0
Drodro,0.00149410657958514
Fataki,0.00607933301276635
Gety,5.69485052565409e-05
Jiba,0.00191297570645589
Kilo,0
Komanda,0.000557628681301548
Linga,0.000425267446340914
Lita,0
Lolwa,0
Mambasa,0.000378098722796201
Mandima,0.00105128590099209
Mangala,0.000343398713886681
Mongbwalu,0.00100822743904964
Nia Nia,0.000812021635242298
Nizi,0.0113061278752978
Nyankunde,0
Rethy,0.00478979140529298
Rwampara,0.00460600690652868
Tchomia,0.000258858906612394
Bulape,0.000345370418103769
Dekese,0.000128869076656746
Ilebo,0.0134738684810009
Kakenge,0.00089925337483732
Luebo,0.00179156855411184
Mikope,0.000342306087589895
Mushenge,0.000263644987918313
Mweka,0.0033359216879982
Ndjoko Mpunda,0.00121169904705559
Banga Lubaka,0.000258630033474799
Kalonda Ouest,0.00251898915947387
Kamonia,0.00164182744556683
Kamwesha,0.00192260839657731
Kanzala,0.0166518941344439
Kitangwa,7.12988364171119e-05
Mutena,0.00185692144880529
Nyanga,0.000593156951011038
Tshikapa,0.00614180993554982
Bena Leka,0.000849251040267274
Bena Tshadi,0.000159474253797817
Bilomba,0.00177884347357849
Bobozo,0.0358513378165979
Bunkonde,0.000127411606039347
Demba,0.00426837915655364
Dibaya,0.00331737977689001
Kananga,0.0679377195955474
Katende,0.00155830860509301
Katoka,0.211995124136049
Lubondaie,0.00032463596332901
Lubunga (Kasaï-Central),0.00106805981516462
Lukonga,0.0126883558922956
Mikalayi,0.000739031400527245
Muetshi,0.000230994430483231
Mutoto,0
Ndekesha,0.000770813164531272
Ndesha,0.0445511209749165
Tshikaji,0.0226303302302848
Tshikula,4.7691860400448e-05
Kalomba,0.00154062304824518
Luambo,0.00189040833134632
Luiza,0.00239163775465545
Masuika,0.00574851571198156
Tshibala,0.00145627375151559
Yangala,0.00110729889363409
Bibanga,0.00201147601705072
Bipemba,0.746544440764147
Bonzola,0.637759156499448
Cilundu,0.0036355488852647
Citenge,0.0633341250979027
Dibindi,1
Diulu,0.93474999686546
Kabeya Kamwanga,0.00353338924686809
Kansele,1
Kasansa,0.0121477532777772
Lubilanji,1
Lukelenge,0.657022173444444
Miabi,0.0197025057396845
Mpokolo,0.359145410788701
Mukumbi,0.00165354402718084
Muya,0.878459082678035
Nzaba,0.549529258923118
Tshilenge,0.0855715635373439
Tshishimbi,0.0485743017601226
Bumbu,1
Kalamu 1,1
Kalamu 2,1
Kasa Vubu,1
Kingabwa,0.903188274305951
Kisenso,0.996283674109017
Lemba,0.959411968751924
Limete,1
Makala,1
Matete,0.980751230071002
Ngaba,1
Ngiri Ngiri,1
Biyela,0.80292779567383
Kikimi,0.752016412585151
Kimbanseke,0.575241447028385
Kingasani,1
Maluku 1,0.00498519681506154
Maluku 2,1.83742513093048e-05
Masina 1,0.978468256241394
Masina 2,0.945302601071899
Ndjili,0.979590193601218
Nsele,0.0782458333669774
Bandalungwa,1
Barumbu,1
Binza Meteo,0.834470939366134
Binza Ozone,0.638578840018637
Gombe,0.925531113771247
Kinshasa,1
Kintambo,1
Kokolo,0.96047164760666
Lingwala,1
Mont Ngafula 1,0.105164022475626
Mont Ngafula 2,0.26029471758241
Police,0.835456967246419
Selembao,0.99530446774116
Boma,0.15169116446822
Boma Bungu,0.000579885318160803
Kangu,0.0012545558807038
Kinkonzi,0
Kitona,0.00124175287225157
Kizu,0.003242798920346
Kuimba,0.000145334873465068
Lukula,0.0019973950642381
Muanda,0.0189615320602517
Tshela,0.000709953071972126
Vaku,0
Inga,0.00218717546458058
Kibunzi,3.90873621267406e-05
Luozi,0.0010225095938773
Mangembo,0
Matadi,0.121905791401004
Nsona Mpangu,0.000624104422497906
Nzanza,0.467899926275139
Seke Banza,0.00240715648016364
Boko Kivulu,0.00133229942386964
Gombe Matadi,0.000253547670860369
Kimpangu,0.0023473059412131
Kimpese,0.00275161089589241
Kimvula,2.5282173780337e-05
Kisantu,0.00513510861013682
Kwilu Ngongo,0.015863696687879
Massa,0.00200253603354473
Mbanza Ngungu,0.0148342506515849
Ngidinga,0.000897376398437126
Nselo,0.00106427810030822
Sona Bata,0.000155706438862172
Kahemba,0.000500505594516084
Kajiji,4.58797702727469e-05
Kisanji,0
Panzi,0.000156598560434055
Tembo,0.000329786761424233
Boko,8.61694928404951e-05
Feshi,9.00584601153049e-05
Kasongo Lunda,0.000826906024992027
Kenge,0.00175352538858761
Kimbao,2.00670289459742e-05
Kitenda,0
Mwela Lembwa,2.02101203267572e-05
Popokabaka,0.000153903001200326
Wamba Lwadi,0.000926889280216283
Bagata,0.00146826118413102
Bandundu,0.0132356052315817
Djuma,0.00102346556110262
Kikongo,0.000636438293839226
Sia,0.00174411108009685
Vanga,0.00232818861084805
Bulungu,0.00278665230072112
Gungu,0.00024637657467271
Idiofa,0.00430930092220857
Ipamu,0.00496363175055066
Kikwit Nord,0.161285810521373
Kikwit Sud,0.178220496298332
Kimputu,0.00118743289840812
Kingandu,9.4112418566683e-05
Koshibanda,0.000841767286902316
Lusanga,0.00123072733353822
Masi Manimba,0.00284233770462425
Moanza,0
Mokala,0.00307390625595673
Mosango,0.00138383462593552
Mukedi,0.000406936265594855
Mungindu,3.75160494939229e-05
Pay Kongila,0.00109303018464397
Yasa Bonga,0.00148852982172041
Kabinda,0.00218267436258219
Kalambayi Kabanga,0.00185037057180145
Kalonda Est,8.97679027705091e-05
Kamana,0.00012255795388689
Lubao,0.000786708622299969
Ludimbi Lukula,0.000368812403941912
Mulumba,0.0220354327199096
Ngandajika,0.0153907681122706
Tshofa,0.000332215738325977
Kalenda,0.00428354739629968
Kamiji,0.000875510593744226
Kanda Kanda,0.00157726056593822
Luputa,0.00536369817943947
Makota,0.36343963264911
Mweneditu,0.031301480022069
Wikong,0.0198938443861017
Dilolo,0.00070102644187818
Kafakumba,0.000462495425550242
Kalamba,0.000722312605525788
Kapanga,0.000755194042023086
Kasaji,0.000830510112445613
Sandoa,0.000657313421963031
Bunkeya,0.000646587341864911
Dilala,0.0741414989563364
Fungurume,0.00581143782226052
Kanzenze,0.00184678359770116
Lualaba,0.00397510828650915
