Aketi,0.00130078898937659
Ango,0.00062324500645399
Bili (Bas-Uele),0.000630257920447952
Bondo,0.00093146963682311
Buta,0.00180908909544485
Ganga,0.00228591552232378
Likati,0.00103664417807123
Monga,0.00162591451378065
Poko,0.00110151781688996
Titule,0.00137216396862458
Viadana,0.00368844878782107
Aba,0.0156935069872534
Boma Mangbetu,0.0521272741320033
Doruma,0.00186062613752457
Dungu,0.00516693923450575
Faradje,0.00847877326882946
Gombari,0.00232479309261124
Isiro,0.0308429628138354
Niangara,0.00735266849275648
Pawa,0.0498155489141794
Rungu,0.00665470243547364
Wamba,0.0127153544479602
Makoro,0.0176679400834038
Watsa,0.00969877206806339
Basankusu,0.00262433717418227
Bikoro,0.00705659508175944
Bolenge,0.00743865771677551
Bolomba,0.00250099715403341
Bomongo,0.00175541812207206
Djombo,0.00364902849383495
Iboko,0.00640433071872111
Ingende,0.00360481119567593
Irebu,0.00339454061872969
Lilanga Bobangi,0.00301143770452654
Lotumbe,0.00209979138021326
Lukolela,0.00285193911403495
Makanza,0.00254259238739861
Mampoko,0.00453436345684559
Mbandaka,0.0137562764984094
Monieka,0.00180514446198632
Ntondo,0.00428173992006922
Wangata,0.0799688227673547
Kambove,0.0256422594201681
Kapolowe,0.0176046455267133
Kikula,1.83585605654096
Kilela Balanda,0.00356991213571697
Likasi,1.58797494783009
Mitwaba,0.00736330705211617
Mufunga Sampwe,0.00678154333199072
Panda,0.259506241350234
Kafubu,0.0156811925716509
Kamalondo,18.2673340763842
Kampemba,7.05414456976271
Kasenga,0.0068340004827138
Kashobwe,0.00729212772370864
Katuba,11.157871068798
Kenya,1.69351622376197
Kilwa,0.00906774702543578
Kipushi,0.0577959803341022
Kisanga,0.931387108984391
Kowe,5.69919397629987
Lubumbashi,1.7649214901141
Lukafu,0.00464274406584852
Mumbunda,1.24739308363983
Pweto,0.00737910642565171
Ruashi,2.22142347267877
Sakania,0.00946631533652763
Tshamilemba,6.70378052651587
Vangu,1.40079423156171
Bukama,0.0107402432539135
Butumba,0.0074219453257371
Kabondo Dianda,0.0163061889479923
Kinkondja,0.00977987197264649
Lwamba,0.00727887756110507
Malemba Nkulu,0.0328109018912708
Mukanga,0.0119440827730355
Mulongo,0.00911243122508809
Baka,0.0252614692667307
Kabongo,0.00711866932917231
Kamina,0.00622613312695481
Kaniama,0.00554363033999084
Kayamba,0.011159352118864
Kinda,0.00136946322599364
Kitenge,0.00532187788739319
Songa,0.00330095092849825
Adi,0.0618705890437458
Adja,0.0706739051922047
Angumu,0.245366212785527
Ariwara,0.115099824857476
Aru,0.048150062386145
Aungba,0.0455635366696849
Biringi,0.0299021496629851
Kambala,0.0329063462443829
Laybo,0.0459764679732238
Logo,0.166162482183645
Mahagi,0.195552129414042
Nyarambe,0.21396966017319
Rimba,0.110751648656666
Bambu,0.109545840688346
Boga,0.0313274829894913
Bunia,1.35679246585828
Damas,0.0245700978372986
Drodro,0.104454736084019
Fataki,0.085009885684364
Gety,0.0411983235847062
Jiba,0.140429645296808
Kilo,0.0918306776874153
Komanda,0.0456138557223263
Linga,0.118205428701339
Lita,0.0542097636692426
Lolwa,0.0135970187570765
Mambasa,0.00470755098639549
Mandima,0.0223470686918147
Mangala,0.0468177689500622
Mongbwalu,0.0279901500273228
Nia Nia,0.0129049396271526
Nizi,0.304138249924367
Nyankunde,0.0523454772561001
Rethy,0.0942958673278179
Rwampara,0.0776327045469599
Tchomia,0.0977074492727047
Bulape,0.0110590076157762
Dekese,0.00364645000523819
Ilebo,0.0939815082206126
Kakenge,0.0167014935558587
Luebo,0.0192310893923586
Mikope,0.0120777472322783
Mushenge,0.0161962939533661
Mweka,0.0228741883956036
Ndjoko Mpunda,0.0297764534477324
Banga Lubaka,0.0200581503064145
Kalonda Ouest,0.0503355476701379
Kamonia,0.0326040322718454
Kamwesha,0.0399568420299817
Kanzala,0.225291458166748
Kitangwa,0.0144159310802164
Mutena,0.041478585182918
Nyanga,0.0250037535963703
Tshikapa,0.0565472051909217
Bena Leka,0.0156275840198091
Bena Tshadi,0.0127462281173434
Bilomba,0.0406616861126322
Bobozo,0.2683220340005
Bunkonde,0.0295596600171853
Demba,0.023408614055445
Dibaya,0.0444024763636632
Kananga,0.393474220086379
Katende,0.0130838919610015
Katoka,1.21041067169052
Lubondaie,0.0318892053710636
Lubunga (Kasaï-Central),0.01709895108915
Lukonga,0.0877670841421548
Mikalayi,0.0244821795105902
Muetshi,0.0151862532694826
Mutoto,0.0241592055505461
Ndekesha,0.0228848249624435
Ndesha,0.374108271712936
Tshikaji,0.131406594856227
Tshikula,0.0301693898569452
Kalomba,0.044348130794126
Luambo,0.01840852093698
Luiza,0.0228163189969349
Masuika,0.0423269292386164
Tshibala,0.0255566132078635
Yangala,0.0162064553011887
Bibanga,0.0450782413013831
Bipemba,7.04004184861534
Bonzola,2.33230144603943
Cilundu,0.0816116940895255
Citenge,0.283178424438285
Dibindi,14.7143397447036
Diulu,6.06943657874325
Kabeya Kamwanga,0.0438082337476607
Kansele,9.7989262125078
Kasansa,0.0621282177377826
Lubilanji,16.2273820755853
Lukelenge,3.8572587718544
Miabi,0.0823589135085775
Mpokolo,0.952654258020902
Mukumbi,0.0754287424438998
Muya,4.97585905712313
Nzaba,1.92797774175667
Tshilenge,0.127071989586179
Tshishimbi,0.141290912188211
Bumbu,33.8212014581863
Kalamu 1,22.9373155078839
Kalamu 2,31.576634118556
Kasa Vubu,17.0111683611587
Kingabwa,13.7819684456166
Kisenso,15.4148586783626
Lemba,11.7353925001111
Limete,13.8484143670824
Makala,28.8041932987022
Matete,19.7157088637829
Ngaba,42.0080727539444
Ngiri Ngiri,26.8475274975573
Biyela,6.99013620693253
Kikimi,8.54516022467874
Kimbanseke,9.95016106817562
Kingasani,30.6285497292757
Maluku 1,0.0391590214464368
Maluku 2,0.0119817309302871
Masina 1,29.720084965243
Masina 2,26.3258789857765
Ndjili,19.4580339626891
Nsele,0.398562227164693
Bandalungwa,16.5001521559711
Barumbu,29.3733283450165
Binza Meteo,2.24359053206745
Binza Ozone,5.69720357276923
Gombe,5.70424930148837
Kinshasa,28.6754470249515
Kintambo,21.7356691962043
Kokolo,4.17997895848449
Lingwala,21.6494331590613
Mont Ngafula 1,0.660758178789311
Mont Ngafula 2,2.84949813345631
Police,13.0661720061389
Selembao,13.6243793140081
Boma,0.364262181111719
Boma Bungu,0.0164231221090227
Kangu,0.0319134646378574
Kinkonzi,0.0148098553773568
Kitona,0.016225415801119
Kizu,0.0487435292881316
Kuimba,0.0321164664087789
Lukula,0.0190848849983459
Muanda,0.0141241286408792
Tshela,0.0268916685383023
Vaku,0.016942736640788
Inga,0.0193980076038034
Kibunzi,0.011108185694535
Luozi,0.00951568001550562
Mangembo,0.0175164729877398
Matadi,0.28371900345941
Nsona Mpangu,0.0104972748375817
Nzanza,2.78626095601872
Seke Banza,0.0141356453823506
Boko Kivulu,0.0166096527643667
Gombe Matadi,0.011670422081024
Kimpangu,0.0110545190611056
Kimpese,0.00772704237252178
Kimvula,0.00532515022486866
Kisantu,0.0212510145040158
Kwilu Ngongo,0.0221291047955498
Massa,0.0127994677153179
Mbanza Ngungu,0.0438602430473853
Ngidinga,0.0129928131195446
Nselo,0.0129711643552538
Sona Bata,0.00982729902884895
Kahemba,0.00443586186026515
Kajiji,0.00752107327326024
Kisanji,0.00592050489521667
Panzi,0.00866263712815388
Tembo,0.00784291978371146
Boko,0.00958022009482597
Feshi,0.00961218581056591
Kasongo Lunda,0.0146169750555962
Kenge,0.0152775149610445
Kimbao,0.0105661861159127
Kitenda,0.0129112125238302
Mwela Lembwa,0.0132098398280326
Popokabaka,0.00810482183239892
Wamba Lwadi,0.0132967702673281
Bagata,0.0120553499178192
Bandundu,0.0401709990581402
Djuma,0.0227788977747501
Kikongo,0.011292732876677
Sia,0.0269802561219111
Vanga,0.0325770015817986
Bulungu,0.0361962038775958
Gungu,0.0212456430872319
Idiofa,0.024382039588626
Ipamu,0.0220603512900261
Kikwit Nord,1.01378174641604
Kikwit Sud,0.894940621257399
Kimputu,0.0218514401182928
Kingandu,0.0106575939435124
Koshibanda,0.0197576655961735
Lusanga,0.0251700377380674
Masi Manimba,0.0417116978044501
Moanza,0.0158529126027407
Mokala,0.0258342071356938
Mosango,0.0180076261130657
Mukedi,0.0183364863278849
Mungindu,0.0233073919714175
Pay Kongila,0.0206603356783607
Yasa Bonga,0.0469425510542455
Kabinda,0.0210487860582036
Kalambayi Kabanga,0.0242056200140277
Kalonda Est,0.0182251990037631
Kamana,0.0187252045633143
Lubao,0.0132255315412341
Ludimbi Lukula,0.0116609715800711
Mulumba,0.140121869472463
Ngandajika,0.0960743503313286
Tshofa,0.0122387854032125
Kalenda,0.0309654610228476
Kamiji,0.0405121681268525
Kanda Kanda,0.0442720315506237
Luputa,0.041751858142893
Makota,2.05979758219896
Mweneditu,0.237410118099198
Wikong,0.0641189152617412
Dilolo,0.00593768012878508
Kafakumba,0.00528898682575112
Kalamba,0.00485797224808854
Kapanga,0.00556145982916177
Kasaji,0.00553259259784214
Sandoa,0.00285917564620798
Bunkeya,0.00656236683724131
Dilala,0.317278872995084
Fungurume,0.0588003344734323
Kanzenze,0.0147101491536017
Lualaba,0.0362393638338164
Lubudi,0.00367636177517751
Manika,2.32007932179907
Mutshatsha,0.00192953857471455
Banzow Moke,0.0117030722413754
Inongo,0.00822342348350511
Kiri,0.00513065125779172
Mimia,0.00244608585114319
Ntandembelo,0.0156917113990893
Oshwe,0.0051120656794863
Pendjwa,0.0112004100718397
Yumbi,0.0275049898131186
Bokoro,0.011710976084706
Bolobo,0.0145029353270478
Bosobe,0.0217106136617796
Kwamouth,0.0052738770759042
Mushie,0.00937243203448833
Nioki,0.0154014412928008
Kabambare,0.00615672311204521
Kampene,0.0192188661199116
Kasongo,0.0246702607372204
Kibombo,0.00918906852388731
Kunda,0.0234589383923485
Lusangi,0.0170362618652058
Saramabila,0.0229373972547903
Tunda,0.00433581844428105
Alunguli,0.176269994153498
Kailo,0.00617375547733064
Kalima,0.0236181778312714
Kindu,0.700804030763579
Pangi,0.015418680167624
Samba,0.00873508243277916
Ferekeni,0.0080678744097121
Lubutu,0.00678136309802646
Obokote,0.0103837785055028
Punia,0.00837120757180839
Bumba,0.397345382875562
Lolo,0.0283331349894701
Yamaluka,0.0529710566674454
