DRC,04-06-2026,"La cohorte 1 était symptomatique du 14 au 23 mai, avec un pic le 18 mai, ce qui suggère une source commune probable. La cohorte 2 a développé des symptômes du 25 mai au 3 juin, indiquant une propagation continue et un réservoir potentiellement important."
DRC,15-06-2026,"766 alertes, 678 enquêtées (88,5%). 274 vivants validés, 96 décédés. 235 cas suspects (61 décès). Contacts : 6 475 suivis, 4 171 vus (64,4%). 44/55 PoC activé (80,0 %). 56 294 voyageurs. Dépistage : 95,0 %. Lavage des mains : 94,8%. Sensibilisation : 97,0%. 7 alertes notifiées et validées. 5 alertes transférées vers ETC ou SDB. 2 cadavres interceptés aux PoC de Dele et Nyori sans SDB en raison de l'arrivée tardive de l'équipe EDS. Incident : 5 membres du personnel PoE/PoC séquestrés par des éléments en uniforme pour avoir prétendument propagé la maladie."
DRC,01-07-2026,"958 alertes signalées, 842 enquêtées ; 10 821 contacts en suivi."
DRC,05-07-2026,"927 alertes enregistrées à l'échelle nationale ; 824 enquêtées (88,9 %) ; 12 412 contacts en suivi (77,5 % vus)."
DRC,06-07-2026,"1 216 alertes enregistrées (1 150 nouvelles), 79,2 % enquêtées ; 12 190 contacts en suivi (75,2 % vus)."
DRC,08-07-2026,"898 alertes enregistrées, 67,4 % enquêtées. 11 927 contacts en suivi (78,6 % vus). 498 nouveaux contacts répertoriés."
DRC,13-07-2026,"1 156 alertes au total, 1 049 enquêtées (90,5 %). 54 nouveaux cas confirmés. 45 zones sanitaires affectées. Cumulatif : 2 011 cas et 754 décès (37,5 % TCD)."
DRC,15-07-2026,1 167 nouvelles alertes reçues au niveau national ; 51 nouveaux cas confirmés signalés ; 46 zones sanitaires affectées.
DRC,17-07-2026,"86 nouveaux cas, 29 décès, 32 guérisons; aucune nouvelle ZS touchée."
DRC,18-07-2026,"83 nouveaux cas, 40 décès, 22 guérisons; aucune nouvelle ZS touchée."
DRC,20-07-2026,"50 nouveaux cas, 32 décès, 13 guérisons; aucune nouvelle ZS touchée."
DRC,22-07-2026,"97 nouveaux cas, 62 décès, 13 guérisons; aucune nouvelle ZS touchée."
DRC,23-07-2026,"68 nouveaux cas, 40 décès, 21 guérisons; nouvelle ZS touchée: Rungu (Haut-Uélé)."
DRC,25-07-2026,"125 nouveaux cas, 51 décès, 15 guérisons; aucune nouvelle ZS touchée; 48 ZS affectées dont 47 en transmission active."
DRC,26-07-2026,"62 nouveaux cas, 32 décès, 12 guérisons; aucune nouvelle ZS touchée; 48 ZS affectées dont 47 en transmission active."
DRC,27-07-2026,"98 nouveaux cas, 50 décès, 14 guérisons; aucune nouvelle ZS touchée; 48 ZS affectées dont 47 en transmission active."
DRC,01-08-2026,"74 nouveaux cas, 36 décès, 42 guérisons; aucune nouvelle ZS touchée; 49 ZS affectées dont 48 en transmission active."
DRC,02-08-2026,"58 nouveaux cas, 37 décès, 19 guérisons; nouvelle ZS touchée: Lubero (Nord-Kivu); 51 ZS affectées."
DRC,03-08-2026,"72 nouveaux cas, 44 décès, 22 guérisons; aucune nouvelle ZS touchée; 51 ZS affectées dont 50 en transmission active."
DRC,04-08-2026,"99 nouveaux cas, 52 décès, 27 guérisons; aucune nouvelle ZS touchée; 51 ZS affectées dont 50 en transmission active."
